close,high,low,open,volume,EMA,RSI,VolumeAvg,HighVolume,BuySignal,SellSignal,BullishEngulfing,BearishEngulfing,ScoreIA,TrailStop,SL,TP
93.53084564208984,94.32703847766767,93.05749615234998,94.17168757232892,92186800,77.86407914602387,68.36324621033162,146290000.0,False,False,False,False,False,40,,,
95.50189971923828,95.64026431606665,93.2735318869254,93.61822848479565,90318000,78.17082385164498,72.47593247061998,137582100.0,False,False,False,False,False,40,,,
94.18380737304688,96.36848331726704,93.9337836446351,96.2932339607085,103433200,78.4493105215824,66.27162558706378,135981500.0,False,False,False,False,False,40,,,
94.44840240478516,95.13050624366167,93.79785618394567,93.88523967276372,89001600,78.72755559781201,66.88447203513972,129823800.0,False,False,False,False,False,40,,,
90.14944458007812,94.25906118948085,89.33868791358677,94.18138204100602,197004400,78.92619714532968,50.749894752044675,130042860.0,True,False,False,False,False,60,,,
89.92611694335938,90.27081352736032,86.55685988171646,88.34587300700521,185438800,79.1175000983389,50.07410829869292,132438680.0,False,False,False,False,False,40,,,
92.0573959350586,92.14963900239098,90.76601521608015,90.98933351898751,121214000,79.34254176506445,56.08415804260544,128236540.0,False,False,False,False,False,40,,,
90.54512023925781,91.80495076068121,90.54026066225798,91.62774658169793,103625600,79.53736921678956,51.35971922705781,126885520.0,False,False,False,False,False,40,,,
92.28072357177734,92.4652097102924,90.99176520648089,91.02817499490048,90329200,79.75899277078935,55.946372260495394,124390820.0,False,False,False,False,False,40,,,
93.39733123779297,93.50170842708098,91.04516275680574,91.45296717627383,158130000,79.99618126586768,58.64803293682118,126760460.0,False,False,False,False,False,40,,,
103.17496490478516,103.32546361824967,97.89775374108596,99.89795098088912,374336800,80.3992905465445,73.79998314719936,139775220.0,True,False,False,False,False,60,,,
105.77473449707031,108.39634285363456,104.76007559751676,105.05864325676774,308151200,80.84060261524931,76.28786007114412,149250000.0,True,False,False,False,False,60,,,
106.48111724853516,107.57345533183008,105.24070281740102,105.96407603717955,173071600,81.28652460887167,76.92890064753121,152282360.0,False,False,False,False,False,40,,,
106.86707305908203,107.18749399981073,105.73589542861245,106.20196292493524,121776800,81.7314037123536,77.29015339009663,152516600.0,False,False,False,False,False,40,,,
110.59558868408203,111.0907840336135,106.60977244976479,107.19963324982751,202428800,82.23338953794888,80.47139813366518,156355900.0,False,False,False,False,False,40,,,
108.08111572265625,110.57370522818017,107.28348737773852,110.11652664854778,198045600,82.6829152107264,73.04048451938647,161745320.0,False,False,False,False,False,40,,,
109.65204620361328,110.67096868829299,106.99895752533313,109.52802230986417,212403600,83.15194357582008,74.61747874822407,162783040.0,False,False,False,False,False,40,,,
106.3910140991211,109.41373301574056,106.13081029496767,108.91521808960395,187902400,83.55610132405141,65.98833009146932,163628700.0,False,False,False,False,False,40,,,
109.92682647705078,110.18459606710258,107.28832830062758,107.48286886703565,165598000,84.0147226310601,70.03469383292067,164248700.0,False,False,False,False,False,40,,,
111.87226104736328,112.87659322672799,110.81929001611167,111.30808301896154,210082000,84.49920156003928,72.00795128133188,169223920.0,False,False,False,False,False,40,,,
111.7725830078125,111.86255822594228,109.9608929550016,111.69719796444708,165565200,84.97352123739186,71.747253189433,172892840.0,False,False,False,False,False,40,,,
111.48075866699219,112.92038434329335,110.85335892216301,112.89606491291276,119561600,85.43451667095013,70.93752337865301,174355020.0,False,False,False,False,True,40,,,
112.40970611572266,112.83527017348905,110.89712956784018,111.2327184122214,105633600,85.90365040042444,72.02004403603766,174465040.0,False,False,False,False,False,40,,,
112.55074310302734,113.96604930230188,112.45590697529136,112.81824198590108,145538000,86.36707809960014,72.18941550249262,177291860.0,False,False,False,False,False,40,,,
115.04818725585938,115.16248188226466,112.57504924247161,112.59207358329192,126907200,86.86587999796986,75.0675175563484,173787000.0,False,False,False,False,False,40,,,
120.9769058227539,121.46083051491364,115.99658841174927,116.008744414782,338054800,87.45911522970523,80.283875243449,181417800.0,True,False,False,False,False,60,,,
122.423828125,125.27146481367004,120.5562117393656,125.18634310109493,345937600,88.06719719310166,81.31152419424164,192653980.0,True,False,False,False,False,60,,,
121.41950225830078,121.76482035926398,119.69536076539771,121.29548577928259,211495600,88.64723728119208,78.2622959697312,198047480.0,False,False,False,False,False,40,,,
123.07069396972656,123.52787254916589,121.66997788314622,122.73753929165063,163022400,89.2459060931666,79.61574003892473,201682140.0,False,False,False,False,False,40,,,
121.59947204589844,124.00694746886145,120.45409132553128,123.67379276102072,155552400,89.80857680538801,75.12735493743162,201553260.0,False,False,False,False,True,40,,,
121.40248107910156,122.99286935955308,121.17875271683349,122.57460040324597,187630000,90.35803601014825,74.52155961147328,192217920.0,False,False,False,False,False,40,,,
125.51949310302734,127.426026441553,122.56243764607389,124.0993334865447,225702700,90.96953961176354,78.43529796662315,188095495.0,False,False,False,False,False,40,,,
130.5192413330078,131.12233634201255,126.9688280058111,129.13798411269457,151948100,91.65736051126343,82.04281152962723,187039320.0,False,False,False,False,False,40,,,
127.81510162353516,134.21558595979664,123.53514962091081,133.83622664521172,200119000,92.28619079147686,74.75846557618743,190956430.0,False,False,False,False,True,40,,,
117.5821304321289,125.32496358779086,117.21250032267771,123.44762527133629,257599600,92.72612017653168,54.89550023763028,193714970.0,False,False,False,False,False,40,,,
117.65995788574219,120.32520288986133,107.86468879703277,116.79423953672631,332607200,93.15975213669186,54.99344365283994,200443050.0,True,False,False,False,False,60,,,
109.74201965332031,115.74368657539894,109.60583975780702,110.84118807317701,231366600,93.44813939785062,44.424297306310606,201391200.0,False,False,False,False,False,20,,,
114.1192398071289,115.88958571714265,112.1154437280054,114.06087912016324,176940500,93.80763679627286,50.13035591827681,200843105.0,False,False,False,False,False,40,,,
110.39374542236328,117.21249954875044,109.43075684011971,117.07631964504925,182274400,94.0960908593353,45.81851725055069,201676925.0,False,False,False,False,True,20,,,
108.94438934326172,112.08627097984936,106.9989538192749,111.44427369473487,180860300,94.35432213731663,44.22482767884951,200215840.0,False,False,False,False,False,20,,,
112.21272277832031,112.76717161154352,109.72256765665087,111.59018399790295,140150100,94.66490301802973,48.56915282414347,198945085.0,False,False,False,False,False,20,,,
112.3878402709961,115.58808342882722,110.51049420640973,115.10172442164162,184642000,94.9731280137335,48.79926808826191,202199105.0,False,False,False,False,False,20,,,
109.07083129882812,112.83525140975061,108.98329026941566,112.08626205798284,154679000,95.21830546216992,44.717907022783834,204651375.0,False,False,False,False,False,20,,,
107.32966613769531,109.13892163117578,105.74413897781598,106.72658592069983,178011000,95.42893782174427,42.6991282776969,206275025.0,False,False,False,False,False,20,,,
103.92516326904297,107.85494396114845,103.19562493954624,107.38804358616923,287104900,95.57669826430599,38.99243982912544,214284910.0,False,False,False,False,True,20,,,
107.0767593383789,107.1837588722249,100.28718696193107,101.68790273500836,195713800,95.77669932646378,43.85164917318271,207167860.0,False,False,False,False,False,20,,,
108.75956726074219,109.78092384803477,106.18187120745131,109.60583435939168,183055400,96.00248833401645,46.310650570021956,199023750.0,False,False,False,False,False,20,,,
104.19752502441406,109.05138437794632,103.85706788480732,108.57475477224305,150718700,96.14501071124076,41.06067489467655,195984905.0,False,False,False,False,False,20,,,
105.26751708984375,107.24213295365429,102.13536471776598,102.30072495573343,167743300,96.30366299608603,42.70136523920751,196220950.0,False,False,False,False,False,20,,,
109.21675109863281,109.37238950555708,104.7325215412831,105.471789131678,149981400,96.52823844134771,48.409665413336214,195942400.0,False,False,False,False,False,20,,,
111.82362365722656,112.17380261589848,109.70309881693417,111.87226250974926,137672400,96.7942451407543,51.82164270455355,193444520.0,False,False,False,False,False,40,,,
110.97736358642578,112.16408041867875,110.47155362609944,111.42482027829774,99382200,97.04090807024424,50.65055155360994,187128495.0,False,False,False,False,False,40,,,
112.65045166015625,114.06089699323232,110.52020461838681,110.68556487153249,142675200,97.31237839354706,52.91599167828678,186664850.0,False,False,False,True,False,60,,,
113.60368347167969,114.50831108936566,112.6698755149145,114.43049190432373,116120400,97.59570543838416,54.20585775555429,182464920.0,False,False,False,False,False,40,,,
109.93656158447266,112.22245433262894,109.15839180363562,109.81011094316419,144712000,97.81032902353353,48.68075910799747,176820540.0,False,False,False,False,False,20,,,
113.32160949707031,113.46751863303267,110.4520953152141,110.80227427302496,106243800,98.0800904230733,53.40228716110249,165502370.0,False,False,False,False,False,40,,,
110.07273864746094,112.95198215292027,109.18756197702983,112.54343507820363,161498200,98.28865821828005,48.765010727911594,162008950.0,False,False,False,False,False,20,,,
111.94036102294922,112.39753955518432,111.01627470298001,111.49291174621311,96849000,98.52607913662212,51.378797339605384,158004375.0,False,False,False,False,False,40,,,
